satellite_id,window_length,start,end,duration,burst_fraction,snr_db,detected,full_std_I,full_std_Q,full_signal_power,full_papr,full_kurt_I,full_iq_corr,burst_std_I,burst_std_Q,burst_signal_power,burst_papr,burst_kurt_I,burst_iq_corr
92,11000,1,10994,10994,0.9994545454545455,11.8520826875356,True,0.022278953343629837,0.019010838121175766,0.0008581578731536865,3.8839874267578125,-1.6174472570419312,0.9865444533346712,0.022279351949691772,0.019009506329894066,0.0008581325528211892,3.88411545753479,-1.6173986196517944,0.9865444159602605
92,11000,3,10994,10992,0.9992727272727273,9.336737052535177,True,0.02772287279367447,0.02757025882601738,0.0015289871953427792,2.957797050476074,-1.7616372108459473,0.9776134461038636,0.027720361948013306,0.027568770572543144,0.0015287607675418258,2.9584403038024902,-1.7614766359329224,0.9775981133127357
92,11000,11,10996,10986,0.9987272727272727,9.536710865104698,True,0.008540207520127296,0.008005131036043167,0.00013702575233764946,4.5605902671813965,-1.4792269468307495,0.9161605361899794,0.0085380170494318,0.008005097508430481,0.00013698695693165064,4.561820030212402,-1.4781140089035034,0.9161857893318422
92,11000,0,10999,11000,1.0,11.70038766864565,True,0.015192183665931225,0.01205684058368206,0.0003763512650039047,4.893892288208008,-1.444860816001892,0.9386067781545441,0.015192183665931225,0.01205684058368206,0.0003763512650039047,4.893892288208008,-1.444860816001892,0.9386067781545441
92,11000,0,10997,10998,0.9998181818181818,11.023274633109313,True,0.016811957582831383,0.01571953296661377,0.0005299988551996648,3.3834047317504883,-1.6373308897018433,0.9652489512600382,0.016811935231089592,0.015719017013907433,0.000529981218278408,3.383549451828003,-1.6372860670089722,0.9652437772192163
92,11000,0,10999,11000,1.0,11.473310227187731,True,0.013265658169984818,0.01269008032977581,0.000337081088218838,4.003509998321533,-1.5588102340698242,0.9609215911101174,0.013265658169984818,0.01269008032977581,0.000337081088218838,4.003509998321533,-1.5588102340698242,0.9609215911101174
92,11000,0,10999,11000,1.0,12.222745229214409,True,0.019192755222320557,0.018219536170363426,0.0007006644154898822,3.716113805770874,-1.6022223234176636,0.9807643508925772,0.019192755222320557,0.018219536170363426,0.0007006644154898822,3.716113805770874,-1.6022223234176636,0.9807643508925772
92,11000,5,10999,10995,0.9995454545454545,11.422148440039695,True,0.025607913732528687,0.027439193800091743,0.0014092958299443126,3.901838779449463,-1.6227933168411255,0.9925456792966173,0.02560661919414997,0.027438251301646233,0.001409207470715046,3.9021105766296387,-1.6222856044769287,0.9925419087495749
92,11000,0,10992,10993,0.9993636363636363,10.794519485635178,True,0.01188893523067236,0.010900930501520634,0.0002602416789159179,4.889357566833496,-1.51045560836792,0.9295111137268302,0.011887832544744015,0.01090294774621725,0.0002602643799036741,4.888978958129883,-1.5101380348205566,0.9295493252728315
92,11000,0,10995,10996,0.9996363636363637,12.119198803725638,True,0.03681247681379318,0.03682916238903999,0.0027118234429508448,3.542783737182617,-1.655362844467163,0.9932895160616088,0.03681168705224991,0.03683004900813103,0.002711849519982934,3.5427422523498535,-1.6553550958633423,0.9932899675278036
92,11000,0,10999,11000,1.0,12.642308534221803,True,0.011723106727004051,0.013158545829355717,0.0003106548683717847,4.919510841369629,-1.4883078336715698,0.9596585356541798,0.011723106727004051,0.013158545829355717,0.0003106548683717847,4.919510841369629,-1.4883078336715698,0.9596585356541798
92,11000,1,10999,10999,0.9999090909090909,12.917190729903334,True,0.01984497718513012,0.019801290705800056,0.0007861351477913558,4.460208415985107,-1.5042344331741333,0.9655576083575967,0.019844938069581985,0.01980096846818924,0.0007861217600293458,4.460282802581787,-1.5041395425796509,0.9655548031562339
85,11000,0,10999,11000,1.0,11.088268446038395,True,0.009568692184984684,0.009527944959700108,0.00018238724442198873,5.375244140625,-1.4192191362380981,0.9412228878091764,0.009568692184984684,0.009527944959700108,0.00018238724442198873,5.375244140625,-1.4192191362380981,0.9412228878091764
85,11000,2,10999,10998,0.9998181818181818,12.029238649774964,True,0.013755902647972107,0.012841759249567986,0.00035440822830423713,4.648366451263428,-1.522542953491211,0.9609301929796905,0.013754609040915966,0.012842179276049137,0.0003543876809999347,4.648618221282959,-1.5223289728164673,0.9609563533138641
85,11000,10,10992,10983,0.9984545454545455,10.405655883907556,True,0.019314773380756378,0.016646629199385643,0.0006514072301797569,4.494004726409912,-1.525565266609192,0.9411051746976002,0.019318297505378723,0.016639795154333115,0.0006513327825814486,4.494500637054443,-1.5251080989837646,0.941103707236882
85,11000,1,10998,10998,0.9998181818181818,11.385007476817329,True,0.029102858155965805,0.027572982013225555,0.0016075955936685205,3.721257448196411,-1.642399787902832,0.991495569203539,0.029101554304361343,0.02757224254310131,0.0016074787126854062,3.7215733528137207,-1.6423163414001465,0.9914954208562919
85,11000,6,10989,10984,0.9985454545454545,11.322655743494781,True,0.014210677705705166,0.012952132150530815,0.00036987930070608854,5.0960540771484375,-1.5018452405929565,0.947188552652591,0.014208401553332806,0.012956131249666214,0.0003699237131513655,5.095532417297363,-1.5009020566940308,0.9472921912977914
85,11000,0,10999,11000,1.0,10.73428727788677,True,0.021557163447141647,0.01991119608283043,0.0008616024279035628,4.12123441696167,-1.5512161254882812,0.9401828911856094,0.021557163447141647,0.01991119608283043,0.0008616024279035628,4.12123441696167,-1.5512161254882812,0.9401828911856094
85,11000,2,10998,10997,0.9997272727272727,11.042912908200787,True,0.009064746089279652,0.00987129844725132,0.00017965635925065726,4.473484992980957,-1.441685676574707,0.9355666077938687,0.009064660407602787,0.009870218113064766,0.00017963323625735939,4.474042892456055,-1.441515326499939,0.9355556298061304
85,11000,0,10999,11000,1.0,12.193386700635527,True,0.020961454138159752,0.021499602124094963,0.0009025658946484327,3.852391481399536,-1.5886328220367432,0.9876172015821301,0.020961454138159752,0.021499602124094963,0.0009025658946484327,3.852391481399536,-1.5886328220367432,0.9876172015821301
85,11000,1,10996,10996,0.9996363636363637,13.163680856476107,True,0.01787131279706955,0.017605293542146683,0.0006296388455666602,4.153019905090332,-1.5668723583221436,0.9843815513906348,0.01787147857248783,0.017605213448405266,0.0006296464125625789,4.152967929840088,-1.5668054819107056,0.9843780446446333
85,11000,6,10999,10994,0.9994545454545455,11.308547685160812,True,0.01521418709307909,0.014130097813904285,0.0004311499942559749,3.8807785511016846,-1.590386152267456,0.9666229009361231,0.015215221792459488,0.01412828266620636,0.0004311332304496318,3.8809471130371094,-1.590222954750061,0.9666355471370847
85,11000,0,10998,10999,0.9999090909090909,13.399140117155522,True,0.011634108610451221,0.011917964555323124,0.0002776629407890141,5.299230575561523,-1.4726482629776,0.954831491011868,0.011634225957095623,0.011917684227228165,0.00027765784761868417,5.29931116104126,-1.4726721048355103,0.9548323286032272
85,11000,0,10999,11000,1.0,11.6126975715761,True,0.02631431818008423,0.026786766946315765,0.0014103902503848076,3.440656900405884,-1.6557786464691162,0.9786630551724306,0.02631431818008423,0.026786766946315765,0.0014103902503848076,3.440656900405884,-1.6557786464691162,0.9786630551724306
85,11000,0,10999,11000,1.0,13.05375847556088,True,0.02227194979786873,0.020772188901901245,0.0009278380894102156,3.911705493927002,-1.6093829870224,0.9869569558677469,0.02227194979786873,0.020772188901901245,0.0009278380894102156,3.911705493927002,-1.6093829870224,0.9869569558677469
85,11000,1,10999,10999,0.9999090909090909,12.17581812056386,True,0.012767240405082703,0.013211855664849281,0.00033765853731893003,4.479335784912109,-1.4619812965393066,0.9533037893496075,0.012767081148922443,0.013211711309850216,0.00033765172702260315,4.4794230461120605,-1.4618520736694336,0.9532984609312305
85,11000,0,10995,10996,0.9996363636363637,10.67821750856549,True,0.01221410371363163,0.012214016169309616,0.00029891470330767334,5.160774230957031,-1.5246193408966064,0.9367314715161934,0.012215365655720234,0.012213943526148796,0.00029893600731156766,5.160464286804199,-1.5248892307281494,0.9367380304059307
85,11000,0,10999,11000,1.0,11.227346403403613,True,0.009244966320693493,0.009730259887874126,0.0001801540784072131,5.106001377105713,-1.4043300151824951,0.9289833248565275,0.009244966320693493,0.009730259887874126,0.0001801540784072131,5.106001377105713,-1.4043300151824951,0.9289833248565275
85,11000,0,10995,10996,0.9996363636363637,13.069255868052982,True,0.024221841245889664,0.023645078763365746,0.001145809656009078,3.476804256439209,-1.6207650899887085,0.9864350143093009,0.024223007261753082,0.02364514395594597,0.001145868911407888,3.476579427719116,-1.6208490133285522,0.9864340677465985
85,11000,9,10939,10931,0.9937272727272727,10.117292071221433,True,0.010316601023077965,0.008907761424779892,0.00018594285938888788,4.4039201736450195,-1.405083179473877,0.9369659255331285,0.010333859361708164,0.008927181363105774,0.00018663133960217237,4.387869834899902,-1.4082649946212769,0.9369077157610904
85,11000,0,10999,11000,1.0,12.838471435412167,True,0.02219993993639946,0.020637793466448784,0.000918859732337296,4.0629096031188965,-1.620947241783142,0.9866009363749606,0.02219993993639946,0.020637793466448784,0.000918859732337296,4.0629096031188965,-1.620947241783142,0.9866009363749606
