global_index,ampm_correlation,ampm_slope_deg,ampm_q1_deg,ampm_q4_deg,ampm_range_deg,ampm_curvature,ccdf_1db,ccdf_3db,ccdf_6db,ccdf_9db,papr_deficit_db,acpr_lower_db,acpr_upper_db,acpr_mean_db,acpr_asymmetry_db,occupied_fraction,const_spread_q1_deg,const_spread_q2_deg,const_spread_q3_deg,const_spread_q4_deg,satellite_id
2902,-0.013573207638596874,-1.0833484068629509,4.897370822922994,1.6889261476187227,5.125726593235031,0.28664007883736464,0.3019090909090909,0.1190909090909091,0.0,0.0,0.9705349289849075,-10.35241190627556,-17.567705273376255,-13.960058589825907,-7.215293367100696,0.011,103.38935846045617,89.45073814858752,78.40689540405194,57.9792031980558,109
2904,0.12661828114983995,12.985867191799315,8.312572892953545,18.571150713524812,10.258577820571267,-0.07111278018875698,0.3810909090909091,0.05327272727272727,0.0,0.0,-0.7408658194150348,-15.312636241082052,-18.44829343878017,-16.88046483993111,-3.1356571976981176,0.0011818181818181819,69.41043160249562,21.76044029202634,19.878755017332146,17.36919018985301,109
2905,0.05608920085723534,5.993866745462562,2.1115571094939445,8.33294260522526,16.035708608774023,-0.3172616446362909,0.36154545454545456,0.04918181818181818,0.0,0.0,-1.4445297034801587,-17.10488036506674,-14.939047524284447,-16.021963944675594,2.1658328407822935,0.0011818181818181819,60.46299582199348,16.273274032039712,14.018790734505929,9.287625269095496,109
2906,-0.161902467307566,-17.32997126003242,3.426408006665553,-18.52316747115819,21.949575477823743,-0.22341204137875975,0.32954545454545453,0.030363636363636363,0.0,0.0,-0.7802439070442233,-17.335192734583487,-13.247073626298898,-15.291133180441193,4.088119108284589,0.0013636363636363637,70.06061927715852,36.29597451616764,33.5929116648992,22.898811994537606,109
2908,-0.03525624830523672,-3.1489004765690005,-4.4927105622343655,-5.321042468893421,1.3148189228676663,-0.010285648240743553,0.30154545454545456,0.07863636363636364,0.0,0.0,0.8343786080931945,-17.51266171364396,-15.87287149441595,-16.692766604029956,1.6397902192280114,0.003181818181818182,101.44028815412456,51.928480499655926,51.55222949670077,51.60793643032821,109
2909,-0.0017502474496940803,-0.18412062796728265,2.119826795456193,-1.9346422442861304,4.056490465730466,-0.1132062068835913,0.30127272727272725,0.058,0.0,0.0,-0.23507378200526752,-15.112251868362236,-16.909037238844213,-16.010644553603225,-1.7967853704819774,0.0013636363636363637,90.95415772902884,42.31688741593425,35.577571092290206,27.424819823777966,109
2910,-0.1012103729937165,-10.817375772965331,-8.58065842180296,-14.678628119077844,13.779887509901283,-0.16563540730159537,0.3563636363636364,0.02881818181818182,0.0,0.0,-0.9393486555582635,-16.2970626515134,-14.378525797135843,-15.337794224324622,1.9185368543775567,0.0011818181818181819,67.20741387840526,24.755161820945798,17.915412607177608,13.141154575838975,109
2911,0.08454970001233286,8.78171067731247,-7.225796151192868,0.6732772247311858,13.587687664715778,0.13975531449154457,0.3450909090909091,0.04127272727272727,0.0,0.0,-0.00740028384492053,-17.227437782113846,-15.84927848884366,-16.538358135478752,1.3781592932701852,0.0017272727272727272,77.8120272956925,39.07833293751849,33.256033833509186,34.89144862138568,109
2912,0.05877737363643664,5.763897592211556,-3.5274022617105816,1.3754895214082103,7.694791710540409,0.11749354422168971,0.3432727272727273,0.09054545454545454,0.0,0.0,-0.273053317272943,-15.0115713778148,-18.598281210543362,-16.804926294179083,-3.5867098327285625,0.0015454545454545454,86.1360316249913,40.37742107219593,37.37703126692666,25.987674596056987,109
2914,-0.04005923108854589,-3.655658474271111,1.806148328574694,-0.732768126925872,3.2371494097581706,-0.07805842585276393,0.32081818181818184,0.055818181818181815,0.0,0.0,-0.4995708980457545,-15.958186861627375,-10.968771188861163,-13.463479025244268,4.989415672766212,0.012818181818181819,101.27618224332689,97.35624561006969,94.05011814526354,81.43803294920183,109
2915,0.020847739393223295,2.4578765200913,2.6605313239510404,4.6348954818751125,3.6688984681546617,0.18481741258447998,0.35854545454545456,0.04118181818181818,0.0,0.0,-1.4522127964371108,-14.249480965849548,-16.21204530911476,-15.230763137482153,-1.9625643432652122,0.0011818181818181819,43.48112614792129,10.466367011370771,9.962356468737935,6.962732670629377,109
2916,-0.2784005046272473,-26.66430893117671,-4.665137014670023,-31.334804571536647,26.669667556866624,-0.5821851630125148,0.33181818181818185,0.05163636363636363,0.0,0.0,-0.7477084054279226,-14.537810234675447,-15.903539648844717,-15.220674941760082,-1.3657294141692695,0.0011818181818181819,75.59061059255066,28.394252903629432,23.098050872042464,19.564783972955855,109
2917,0.04611584767143162,4.673548079523353,12.320085114382907,18.707402394667533,14.015944871757643,0.20257868915515104,0.3372727272727273,0.04609090909090909,0.0,0.0,-1.0946249695412922,-17.73563325558575,-14.990845249974985,-16.363239252780367,2.744788005610765,0.0011818181818181819,61.49578004803235,24.144705089352875,20.396946570909744,16.025585836294834,109
2918,-0.06881875831297414,-8.728994215541055,3.036827415632751,-10.932896883320774,19.722621294264048,-1.0121391940602011,0.3340909090909091,0.0,0.0,0.0,-2.1023636949406734,-15.488673476450614,-13.151370017315816,-14.320021746883215,2.337303459134798,0.0013636363636363637,59.576949356529944,19.528136043540737,19.17541487642487,17.606492452402282,109
2919,0.06403784409256906,7.31192331399415,-3.582400316973513,3.9935906681256235,10.133048790694641,0.32048282108012904,0.3427272727272727,0.019454545454545454,0.0,0.0,-1.446358036089868,-13.75179450012763,-15.437914233736302,-14.594854366931965,-1.6861197336086722,0.0011818181818181819,49.660795989940546,24.22062825882087,22.88086993381237,21.427228469133897,109
2920,0.00488488864468054,0.5442888265595094,-6.277602076851358,-0.8385489900946745,12.44374919610599,0.2868058098599859,0.3430909090909091,0.027636363636363636,0.0,0.0,-1.3772883260588147,-16.337175911312105,-13.97410745818054,-15.155641684746323,2.3630684531315644,0.0013636363636363637,69.7581323775148,29.17812898914371,28.907937578761917,21.63603844034173,109
2921,-0.04779951892416832,-4.9917856393366575,3.5666818941457374,0.43667542520113195,12.96609971271359,-0.5267334218208317,0.3271818181818182,0.053909090909090907,0.0,0.0,-0.6073155659450515,-13.979800945228625,-16.713858614761865,-15.346829779995245,-2.7340576695332395,0.0011818181818181819,65.12812663632262,26.117390898664993,27.02129014925799,20.642081344819974,109
2924,0.0024828089597806547,0.2313393584115835,-3.420428427614035,-2.9692559162104124,3.220639415280302,0.2721713086161036,0.3276363636363636,0.06672727272727273,0.0,0.0,0.10934492859053346,-17.666665809035315,-14.786237367718819,-16.226451588377067,2.8804284413164964,0.0013636363636363637,109.71956082851807,49.562052797998085,38.69429339884428,33.654172038844884,109
2925,0.12360769071367758,12.118281391660574,-0.7396782196901118,11.087543522782546,11.82722174247266,-0.1300374931508534,0.32381818181818184,0.06172727272727273,0.0,0.0,-0.6036267873138925,-14.693924197343458,-17.099701083672556,-15.896812640508006,-2.4057768863290985,0.0015454545454545454,73.98877740693061,40.14024743769913,37.44257579440731,34.23452352045174,109
2926,0.06493942210273645,6.33556666901879,0.4761645307177929,3.7997098880131266,5.247657007115735,0.1679285717760753,0.3332727272727273,0.07554545454545454,0.0,0.0,0.1309543027046285,-17.401590013273772,-14.218584131966267,-15.81008707262002,3.183005881307505,0.0013636363636363637,93.03364882982406,46.730568327739924,40.62897315319238,26.091923984987403,109
2927,-0.060470017757082994,-6.817333516070615,6.227318762976468,-0.495220759345038,8.522960001017173,-0.1950402158886617,0.35718181818181816,0.03509090909090909,0.0,0.0,-1.0790491552121608,-16.510059054604703,-14.654980240999295,-15.582519647801998,1.8550788136054077,0.0011818181818181819,58.94725829820808,23.344768084092458,18.12891888123483,12.194177799317147,109
2929,0.04756462994142164,5.746049961994986,-2.8643005781252504,10.854948555574104,15.784865535431408,0.6318042779393918,0.3759090909090909,0.0016363636363636363,0.0,0.0,-1.9707530973372944,-15.597348163272395,-14.158996333277301,-14.878172248274847,1.438351829995094,0.0011818181818181819,48.71978524468324,12.271680407136872,13.809234770520941,12.552831557248194,109
2930,0.12499567389187273,12.11396730474829,10.177940758791632,20.258277565078515,11.172432450938667,0.22272698014147968,0.33,0.07654545454545454,0.0,0.0,-0.21583350697789871,-14.897398644788192,-16.40551865396099,-15.65145864937459,-1.5081200091727975,0.0011818181818181819,70.70710040788427,36.58385176877102,27.78769238933853,26.134664925677473,109
2933,0.008565081791157444,1.0079512413632485,2.3965910137160775,3.6181480972675972,14.128146318637878,-0.7923576669083375,0.3400909090909091,0.04090909090909091,0.0,0.0,-1.4038675637733702,-16.0808507033149,-14.530637885164035,-15.305744294239467,1.5502128181508663,0.0011818181818181819,42.120166368717605,9.439827334892579,9.27673166111991,8.520151648180791,109
2934,0.10607854631985653,10.78680434634148,-4.283626967240563,6.279950853855369,16.42779788547052,-0.0802736287722079,0.35445454545454547,0.05954545454545455,0.0,0.0,-0.6080290707062943,-16.855138957913475,-14.689826738198148,-15.772482848055812,2.165312219715327,0.0013636363636363637,84.06743891618757,38.05104384682799,36.88049089929604,29.81708419361751,109
2935,-0.0915854826736014,-9.648599935014978,-2.3871461610117324,-10.217304859862859,7.830158698851125,-0.15974473554555066,0.3230909090909091,0.05572727272727273,0.0,0.0,-0.6578816027172785,-14.358592692036062,-17.017348780074055,-15.687970736055059,-2.6587560880379932,0.0011818181818181819,77.99818401955628,28.851544754933283,21.94085853037708,18.264690384757372,109
2936,-0.12438949878216317,-13.680341183185107,1.6029707074526987,-14.758721240424459,21.20253867221745,-1.0613572338195085,0.3537272727272727,0.03418181818181818,0.0,0.0,-1.3618093399593634,-14.574006970742918,-16.58985500198752,-15.581930986365219,-2.0158480312446017,0.0011818181818181819,63.109118255012085,26.1160884045994,20.14402749314136,18.656554750862213,109
2938,0.18224682674470652,18.747076419179837,-2.153800086349194,17.085060318011998,19.23886040436119,0.018725010002553742,0.357,0.036,0.0,0.0,-0.48649822041695856,-13.821902577904932,-17.238736254741916,-15.530319416323424,-3.4168336768369834,0.0013636363636363637,74.46642527007019,35.38781692223223,26.545698996473014,21.47757244694863,109
2939,-0.0923615660238026,-7.921878262519618,1.1097116335571393,-3.9530727813164903,12.080558634133281,-0.4204802629253503,0.31927272727272726,0.104,0.0009090909090909091,0.0,1.04790137343549,-16.732165309622758,-13.652968324777046,-15.192566817199902,3.079196984845712,0.003727272727272727,122.3248876470359,58.080474046656896,50.90430685763231,44.0202628703248,109
2940,0.20120104373795802,20.5749273280415,3.9795191787905515,24.21318566584296,20.23366648705241,0.1678843032858301,0.3297272727272727,0.05936363636363636,0.0,0.0,-0.2389493377373375,-17.42560767708828,-14.333917776539387,-15.879762726813833,3.091689900548893,0.0011818181818181819,69.11235740382298,33.56582307530607,23.475649805115967,19.895704166515046,109
2941,-0.15643531663497748,-13.90888908783677,-4.702486170761434,-18.198307682192794,13.49582151143136,-0.13548108326135833,0.32145454545454544,0.07681818181818181,0.0,0.0,-0.015084075017148812,-15.885574488885617,-15.17837925681665,-15.531976872851132,0.7071952320689672,0.0015454545454545454,90.8081404750407,46.90505697504081,48.82441033699846,33.42735353842223,109
2943,0.12260136443343819,12.257654204913054,1.9320319103151056,10.437649893162543,12.66260259004103,-0.07489585577427763,0.3447272727272727,0.05018181818181818,0.0,0.0,-0.9570311728112557,-15.81114221246594,-17.893035485545404,-16.85208884900567,-2.081893273079464,0.0015454545454545454,101.35436415705648,40.26933683044321,35.81544275896825,36.205997999997734,109
2944,-0.05254870902126392,-4.851976218654964,-2.186146847995642,-6.2442169538491985,4.058070105853557,0.09259194552741237,0.33654545454545454,0.066,0.0,0.0,0.06843581468489379,-20.477536666160212,-10.299916242312847,-15.38872645423653,10.177620423847365,0.005909090909090909,118.03964439091177,62.01822485054829,52.92896580122448,42.02723648954527,109
2947,0.09648837560303954,10.532688297702263,-2.4976937186924513,7.576975772245935,10.074669490938387,0.24066079025047352,0.3592727272727273,0.049545454545454545,0.0,0.0,-0.5208807269373175,-14.206747828554668,-17.239376319863283,-15.723062074208976,-3.032628491308614,0.0011818181818181819,70.85302460097387,25.505288227005337,20.404015505508717,15.09799547277514,109
2951,0.05871713358588617,6.9635973160350835,-1.3448086548898157,4.49787381352794,8.100558887036946,-0.24424201015048694,0.35663636363636364,0.03381818181818182,0.0,0.0,-1.5275279208001518,-16.048138410880675,-14.520796920900217,-15.284467665890446,1.5273414899804578,0.0011818181818181819,54.44066691914611,16.528220898778052,13.679729007433655,11.1434783560519,109
2952,-0.11450875077284357,-12.911787377039992,3.024420011504083,-8.415657909060725,11.440077920564807,-0.0688078837556,0.3220909090909091,0.04863636363636364,0.0,0.0,-0.9521542271012988,-15.689959738284614,-13.72804792370378,-14.709003830994197,1.9619118145808336,0.0011818181818181819,59.498374818937776,21.89435672159668,18.60693009501377,12.124559651927456,109
2954,0.08215923201755937,9.161376686774915,-5.717480546572805,5.192009313439429,12.933833811747887,-0.20465488558169959,0.3362727272727273,0.037636363636363634,0.0,0.0,-1.1110494840931495,-14.70960181069065,-17.363386223861696,-16.036494017276173,-2.6537844131710457,0.0011818181818181819,61.38649578224429,17.072466405170925,14.153481544989416,12.550293672892268,109
2955,0.04859009327514456,5.258926233827838,4.092738993140708,8.391645862624264,6.046725537905707,-0.2636135042199909,0.35263636363636364,0.039818181818181815,0.0,0.0,-1.1726397672076816,-15.083865748628536,-16.04757447395116,-15.565720111289847,-0.963708725322622,0.0011818181818181819,60.68312375862785,31.283493775208242,21.57399893242537,17.1740608631552,109
2957,-0.12375440021650083,-14.148804488605334,-0.630113126974078,-14.40666488753103,13.776551760556952,-0.10022809666221504,0.341,0.03927272727272727,0.0,0.0,-1.0891937348436924,-13.982800795175685,-16.414230385065935,-15.19851559012081,-2.43142958989025,0.0011818181818181819,40.847959065961575,16.28375702840815,13.312795019378841,11.72658237653659,109
2958,-0.03319493881976959,-3.569139860972789,4.379503606438265,0.39854659713961726,5.890320157892078,-0.09819647810226158,0.3210909090909091,0.05763636363636364,0.0,0.0,-0.6391256273216586,-14.243784482109005,-15.519942845927357,-14.88186366401818,-1.276158363818352,0.0011818181818181819,74.7585024346951,35.470677506561884,26.00950011116436,18.701112794224514,109
2960,-0.1699910535719409,-20.021139945911543,4.145262541670406,-18.64786512655449,26.080343382539592,-0.841735144268095,0.38,0.016363636363636365,0.0,0.0,-1.4700975809789525,-14.3157149522213,-15.885865163555614,-15.100790057888457,-1.5701502113343135,0.0011818181818181819,51.93084813539183,11.83805816496367,10.329378466506547,8.025283894909705,109
2962,0.1018072241101108,10.027484949360067,5.510402798453848,13.989786530405745,8.479383731951897,0.1866991220141122,0.37663636363636366,0.05818181818181818,0.0,0.0,-1.0087498422825036,-16.03903391131287,-14.182111633147791,-15.11057277223033,1.8569222781650794,0.0011818181818181819,67.6728951170891,32.37622442503744,30.045974903342938,22.16436106418349,109
2963,-0.07183293008527235,-7.19945080238869,0.0770641986185184,-4.563603108868891,4.640667307487409,-0.15331467852213945,0.3322727272727273,0.06881818181818182,0.0,0.0,-0.17689833550619127,-16.081416740349944,-15.035051220414214,-15.558233980382079,1.0463655199357298,0.0017272727272727272,85.95142526156792,44.81221546072191,42.44010056211682,37.75707423744374,109
2964,0.05074770516730835,5.4767936063812765,9.885029412766782,10.336987597709475,10.736039573408505,-0.2507946275714747,0.35463636363636364,0.02590909090909091,0.0,0.0,-1.604670662351416,-14.709221853628033,-15.992841390666467,-15.35103162214725,-1.2836195370384331,0.0011818181818181819,59.41144223512068,17.70792132606094,14.079618861189626,11.560352963614823,109
2965,-0.017220949393346643,-1.941532520341148,1.7378044396048389,4.908156359192596,12.363129211758842,0.263956748003904,0.344,0.045909090909090906,0.0,0.0,-1.0798301491545494,-16.998774478167256,-14.828883486381958,-15.913828982274607,2.169890991785298,0.0011818181818181819,59.998916978356796,17.479631783344313,15.280244049199942,15.190281162836042,109
2966,-0.08075193726099464,-9.48301235891921,8.970082610498896,-1.5517680874123265,13.793352771156467,-0.09994199711408473,0.33054545454545453,0.03736363636363636,0.0,0.0,-1.2881661806168383,-16.232919365153833,-13.940667609937815,-15.086793487545824,2.292251755216018,0.0011818181818181819,39.90031727995345,13.344341310945135,11.703461315547099,9.393453376682308,109
2968,0.10881364497510329,10.509766434727016,-2.5847200639518277,5.533583876586034,13.319809754095317,-0.04728821904030198,0.3386363636363636,0.05718181818181818,0.0,0.0,-1.0337576402949198,-14.649130502800443,-15.046625920311055,-14.847878211555749,-0.397495417510612,0.0013636363636363637,90.28497885779086,50.0007024450539,41.91707359739892,33.01028496751863,109
2969,0.2763671842282634,22.664497244586784,5.524472393684172,26.73979121748199,21.21531882379782,0.1653520054078206,0.32327272727272727,0.08872727272727272,0.0,0.0,-0.16841102254095652,-16.806870546945046,-14.575351287844963,-15.691110917395005,2.2315192591000823,0.0013636363636363637,103.19232733754632,50.68513190559491,35.501651672827066,28.442871564685873,85
2970,0.06116704318141105,6.741661517979883,2.380702158665031,10.632292074732872,13.213801695355643,-0.2231537118335717,0.3739090909090909,0.02990909090909091,0.0,0.0,-1.4730413983241308,-16.90614408955603,-14.76636046489655,-15.83625227722629,2.1397836246594792,0.0011818181818181819,56.00561673617408,16.836972480904393,10.956201905417188,8.597083286279862,109
2971,-0.10006715006184692,-9.810254838973929,2.357497496841607,-4.32491305474815,19.756840990096855,-0.40369267084493593,0.3460909090909091,0.0710909090909091,0.0,0.0,-0.7955641127903155,-17.4287644388952,-14.507756471724331,-15.968260455309766,2.921007967170869,0.0011818181818181819,90.39971761209088,30.660609638114533,29.901310595970184,25.227290084321794,85
2972,-0.08779234567283266,-10.477974659881367,1.718888141513192,-12.93658109853866,14.65546924005185,-0.9094184660138864,0.3261818181818182,0.03609090909090909,0.0,0.0,-1.5335935706148662,-13.777001810152822,-16.52912213602718,-15.15306197309,-2.7521203258743583,0.0011818181818181819,38.590460925342114,11.865946217404998,9.504003933807335,9.648992409199044,109
2973,-0.033517634820930904,-3.087236049556781,-8.734019453772435,-10.524457068514808,11.05252494227087,0.6047693215366667,0.3519090909090909,0.06390909090909092,0.0,0.0,0.045377996146445554,-16.265453692312533,-14.451990577120739,-15.358722134716636,1.8134631151917944,0.0011818181818181819,82.12509432159499,31.018183036301295,28.95894189098465,25.93819300064545,109
2974,0.08305986778096906,7.969511472683365,-7.6448837455219145,2.678179867956627,10.323063613478542,0.06798810860570224,0.33654545454545454,0.085,0.0,0.0,-0.23421436699713816,-17.36313529359513,-15.57961859957482,-16.471376946584975,1.7835166940203084,0.0011818181818181819,81.449651000122,40.58553903452911,27.068914554036905,28.0662919659441,85
2975,-0.20559026394420538,-23.24210478793944,4.62950919012016,-21.61257575708641,26.24208494720657,-0.4491137315785133,0.3470909090909091,0.05490909090909091,0.0,0.0,-1.2150649390623975,-15.448998485596046,-17.195326037651363,-16.322162261623703,-1.746327552055316,0.0011818181818181819,37.3203052914533,10.127438344228922,9.886917918200222,6.397146720701123,109
2976,0.12039293840204453,11.972836194647716,6.593131027333659,13.219977216081704,6.626846188748044,0.07178834036791547,0.32,0.059454545454545454,0.0,0.0,-0.7232553507903718,-15.806924646304708,-14.531372480381556,-15.169148563343132,1.275552165923152,0.0011818181818181819,77.54935192754344,37.94565192303319,30.557680386258113,22.666427318024578,109
2977,0.0026761356887031397,0.22047562590135814,0.3051177016527295,1.0787215997300137,1.2261193330667004,0.04454423586787521,0.33436363636363636,0.10381818181818182,0.0,0.0,-0.5660029849679065,-25.430089694920667,-25.32184328528604,-25.37596649010335,0.10824640963462784,0.011363636363636364,154.56852737352156,103.26696591376262,82.74340092110843,45.435178876645004,85
2978,0.039927798365001405,4.486906637637147,-4.729247510643786,-1.2973505642603953,7.99340370372113,0.014794734001396186,0.3396363636363636,0.03018181818181818,0.0,0.0,-1.5097074302708164,-13.475174294394009,-15.749447016113658,-14.612310655253832,-2.2742727217196492,0.0011818181818181819,67.83383403206535,25.541921425291555,23.023944043056556,18.26321870859498,85
2979,-0.12319869668984858,-13.430724482263344,-7.696552482950926,-18.922536060702008,11.225983577751082,-0.28563929861236187,0.33736363636363637,0.036454545454545455,0.0,0.0,-1.1528723406435004,-16.533477231368174,-14.816275281625915,-15.674876256497043,1.7172019497422593,0.0011818181818181819,59.90595880539956,19.619069726247574,15.51424717539315,12.62382218450007,109
2980,-0.03334704915308645,-3.590545371546375,-6.698296620924769,-12.878743970241512,7.6235463519274,-0.15566554489110945,0.35609090909090907,0.044272727272727276,0.0,0.0,-0.8592396498570833,-16.48167548184309,-14.008596537729046,-15.24513600978607,2.473078944114045,0.0011818181818181819,72.10606903813495,26.048447559392375,18.236226440867323,17.08191183156173,109
2981,-0.07287611077863594,-7.627150474637,4.861979389007984,-5.260772515868412,10.122751904876397,-0.04997510901780153,0.36354545454545456,0.07145454545454545,0.0,0.0,-0.8180107102635095,-15.857491569649575,-13.835170061613116,-14.846330815631346,2.022321508036459,0.0011818181818181819,58.439926687913434,24.00059503987934,22.062436801188415,18.57352584415706,85
2982,-0.08404972133243802,-9.28558789051775,7.710217125479655,-1.6753620472059336,9.385579172685588,-0.21002978869469693,0.33745454545454545,0.038,0.0,0.0,-1.367407717529951,-14.216939708422668,-16.025877146179432,-15.12140842730105,-1.8089374377567644,0.0011818181818181819,75.98395890623078,28.451883231045333,22.73267822339128,15.849721581413913,109
2983,-0.03083676529273643,-3.0794841694148083,5.120690823466153,1.886726421482417,6.486611256633466,-0.3833628766063998,0.36472727272727273,0.061454545454545456,0.0,0.0,-0.40096213299151184,-16.100027994957276,-16.716583579014955,-16.408305786986116,-0.6165555840576786,0.0015454545454545454,88.10294886387341,42.15294367829272,28.320769806950754,33.142271810328424,109
2984,0.10223233990267126,10.382596056235236,5.29433511510386,14.171602610319768,8.877267495215909,-0.07891014369680319,0.32890909090909093,0.06009090909090909,0.0,0.0,-1.0166485629200208,-16.637696347371634,-14.18193758261296,-15.409816964992297,2.4557587647586736,0.0011818181818181819,70.27222310957188,28.831545505060166,23.10386592403883,19.554983619927608,85
2985,0.07897609899960652,8.762160117890359,5.954729554252814,13.830559399346091,7.875829845093278,-0.17508592984798316,0.3467272727272727,0.01927272727272727,0.0,0.0,-1.3897008545680007,-18.442786379058976,-15.275799607359627,-16.8592929932093,3.1669867716993494,0.0011818181818181819,51.329279538621215,19.758309654891065,15.40764520019423,11.731332062085928,109
2986,-0.17745653550446075,-17.902347957931326,1.7926820844696494,-13.18197789677013,18.206341470708253,0.5221129275589118,0.3447272727272727,0.04027272727272727,0.0,0.0,-1.2398973161355547,-16.78575784687861,-14.225019949829994,-15.505388898354301,2.5607378970486163,0.0011818181818181819,72.02776377071311,30.459170597229164,29.433853877009298,22.276083399034647,109
2987,-0.1777187588227219,-18.29618419795375,11.576205309198244,-8.2882839558133,22.96133340744069,-0.36810688015622506,0.3553636363636364,0.04572727272727273,0.0,0.0,-0.18319698535086992,-14.311070112006728,-17.991799736219985,-16.151434924113357,-3.6807296242132566,0.0011818181818181819,78.03239966211245,28.545034853663,24.266897862542606,18.77231213555252,109
2988,-0.035821201938374805,-3.7581345916785747,2.7253111956475,0.3955131717377331,9.921312735904113,0.09630382684466855,0.33436363636363636,0.08036363636363636,0.0,0.0,-0.7301564946930847,-13.84569642961409,-17.004017388807625,-15.424856909210858,-3.158320959193535,0.0011818181818181819,75.27349783475154,21.06793443172427,17.741571846094274,15.385463500271545,85
2989,-0.054374438166882325,-5.789194012247732,-2.9533498574579,-7.529056937025178,6.233045887749768,0.011843388756319179,0.32481818181818184,0.06418181818181819,0.0,0.0,-0.9547531508514115,-18.701803342248603,-16.134711727019962,-17.418257534634282,2.567091615228641,0.0015454545454545454,86.00133570221219,42.26829370794178,28.516282424521098,21.146819447784456,109
2990,0.17876157116458297,19.965429708540736,3.5805514327783245,20.073380966384157,16.492829533605832,0.13125547124885933,0.33490909090909093,0.043454545454545454,0.0,0.0,-1.37790159280806,-14.08003498768849,-17.46890205822833,-15.774468522958411,-3.38886707053984,0.0011818181818181819,60.82461691066786,23.73181988282265,17.280540937174276,12.54421462885042,109
2992,-0.28970714663955704,-30.773745501310575,2.0763087538267504,-26.504352704154947,28.580661457981698,-0.0734519159419574,0.35509090909090907,0.032363636363636365,0.0,0.0,-1.271094217267584,-14.134866922216052,-15.468902006871186,-14.801884464543619,-1.3340350846551345,0.0011818181818181819,57.04134140972607,26.12000710589133,14.953077413694368,12.479194133007963,109
2993,-0.04481225154404146,-4.744282272454226,8.888632055249014,1.1537551809933542,9.213662079054792,-0.621987350466808,0.3592727272727273,0.05227272727272727,0.0,0.0,-1.0118673314870068,-14.931448025305194,-17.72654263053321,-16.328995327919202,-2.795094605228016,0.0011818181818181819,67.69756421350938,26.23899819750661,20.177033901890134,15.973244559127082,109
2994,-0.20934734646326286,-21.555764564891522,4.120655084831437,-13.781245277760723,33.59725825839845,0.13405822430130124,0.34654545454545455,0.03890909090909091,0.0,0.0,-1.031016877664126,-16.445059393402925,-14.82321684955188,-15.634138121477402,1.621842543851045,0.0011818181818181819,74.63682307566896,25.433005146119044,17.58090556480405,20.308027923546312,109
2995,-0.03213665428695345,-3.3587518368673774,8.526788914968499,3.254027185624798,6.3828356622796045,-0.2757787004301569,0.3463636363636364,0.050272727272727274,0.0,0.0,-0.7971536833553285,-13.69062107066915,-15.227944705061828,-14.45928288786549,-1.5373236343926777,0.0011818181818181819,70.19009083554386,27.430800554281006,22.02404968551321,20.59806062502723,85
2997,0.12025991902303103,12.736548070703893,6.627248347476477,15.456214216136082,8.828965868659605,-0.2051388063815089,0.34854545454545455,0.028727272727272726,0.0,0.0,-0.8943994574667649,-16.181633089582505,-14.595416334423026,-15.388524712002766,1.5862167551594784,0.0011818181818181819,69.55088270524493,23.12106476946371,19.88350196438353,15.259837357143578,109
2999,0.08673252096735923,9.42127004127414,4.97322530027066,10.612992540930305,8.058634078233352,0.31808974946400265,0.3481818181818182,0.04918181818181818,0.0,0.0,-0.9833215396770303,-13.988009499104397,-16.257818417126074,-15.122913958115236,-2.2698089180216776,0.0011818181818181819,62.53155538296779,27.96146327993726,21.201498836176786,16.484329770303084,109
3000,-0.04874537201946922,-4.698042473150957,-5.81519892347318,-7.1752177876781715,9.326316988596819,0.3427300146958294,0.3341818181818182,0.04890909090909091,0.0,0.0,-0.7760018639261244,-14.719055767519304,-16.31627208439411,-15.517663925956708,-1.5972163168748068,0.0011818181818181819,91.81840872253031,30.461572495990083,25.527911958217327,21.720626955993016,85
3001,0.0545457601048512,5.7891564565627815,-3.6241694628344923,3.850634829908369,7.474804292742862,0.1269737339233129,0.342,0.05672727272727273,0.0,0.0,-0.5000769195497341,-16.060114071007156,-15.149821916825882,-15.60496799391652,0.9102921541812741,0.0011818181818181819,79.0242089702611,27.65216030443365,19.874567869807372,18.692179150232715,85
3002,-0.25712245618682533,-24.050164268051248,-3.4823597492135434,-27.252137188301074,23.769777439087534,-0.19036735424308573,0.3613636363636364,0.04218181818181818,0.0,0.0,-0.2538286664216205,-14.002219558704143,-16.534555527835344,-15.268387543269743,-2.5323359691312017,0.0011818181818181819,70.81090011644642,24.78379379076044,19.468077726108465,18.541231855551633,109
3003,-0.023068135015344594,-2.303405438505453,0.3905412686719018,-1.8128773261406286,2.2034185948125304,0.08667772642528639,0.3380909090909091,0.06,0.0,0.0,0.1999582958830013,-22.429742914774657,-9.946543011047813,-16.188142962911236,12.483199903726844,0.007727272727272728,116.30149659949174,63.22489737907288,51.53248134693257,39.4347935258454,85
3004,-0.2588768960801465,-27.619318405173445,3.657741579957357,-26.474926263846033,30.13266784380339,-0.7307581996266166,0.348,0.047545454545454544,0.0,0.0,-1.2013132018144006,-17.35287396727521,-14.691099531911792,-16.021986749593502,2.6617744353634194,0.0011818181818181819,68.18474781665462,24.59610652890695,20.505646974939964,15.588766242804756,109
