threshold,FRR,FAR
0.132,0.3057583130575831,0.563463098134631
0.134,0.3057583130575831,0.563463098134631
0.136,0.31792376317923765,0.5482562854825629
0.138,0.31792376317923765,0.5482562854825629
0.14,0.31792376317923765,0.5482562854825629
0.14200000000000002,0.33171127331711275,0.5334549878345499
0.14400000000000002,0.33171127331711275,0.5334549878345499
0.146,0.34630981346309814,0.5200729927007299
0.148,0.34630981346309814,0.5200729927007299
0.15,0.34630981346309814,0.5200729927007299
0.152,0.35685320356853206,0.5056772100567721
0.154,0.35685320356853206,0.5056772100567721
0.156,0.37145174371451745,0.48965936739659366
0.158,0.37145174371451745,0.48965936739659366
0.16,0.37145174371451745,0.48965936739659366
0.162,0.3844282238442822,0.4766828872668289
0.164,0.3844282238442822,0.4766828872668289
0.166,0.3933495539334955,0.46127331711273317
0.168,0.3933495539334955,0.46127331711273317
0.17,0.3933495539334955,0.46127331711273317
0.17200000000000001,0.4071370640713706,0.4470802919708029
0.17400000000000002,0.4071370640713706,0.4470802919708029
0.176,0.4257907542579075,0.4304541768045418
0.178,0.4257907542579075,0.4304541768045418
0.18,0.4257907542579075,0.4304541768045418
0.182,0.43390105433901055,0.41565287915652877
0.184,0.43390105433901055,0.41565287915652877
0.186,0.44931062449310627,0.40612327656123276
0.188,0.44931062449310627,0.40612327656123276
0.19,0.44931062449310627,0.40612327656123276
0.192,0.4630981346309814,0.39416058394160586
0.194,0.4630981346309814,0.39416058394160586
0.196,0.47364152473641524,0.38260340632603407
0.198,0.47364152473641524,0.38260340632603407
0.2,0.47364152473641524,0.38260340632603407
0.202,0.48337388483373883,0.3710462287104623
0.20400000000000001,0.48337388483373883,0.3710462287104623
0.20600000000000002,0.5012165450121655,0.3619221411192214
0.20800000000000002,0.5012165450121655,0.3619221411192214
0.21,0.5012165450121655,0.3619221411192214
0.212,0.519059205190592,0.34854014598540145
0.214,0.519059205190592,0.34854014598540145
0.216,0.5263584752635847,0.33718572587185724
0.218,0.5263584752635847,0.33718572587185724
0.22,0.5263584752635847,0.33718572587185724
0.222,0.5360908353609084,0.32522303325223034
0.224,0.5360908353609084,0.32522303325223034
0.226,0.5425790754257908,0.31549067315490675
0.228,0.5425790754257908,0.31549067315490675
0.23,0.5425790754257908,0.31549067315490675
0.232,0.5555555555555556,0.30656934306569344
